54.64,1.0,0.00038
54.62,1.04,0.000381
54.76,1.0,0.000379
54.7,1.0,0.000379
54.68,1.04,0.00038
54.6,1.02,0.000384
54.7,0.98,0.000384
54.54,1.0,0.000383
54.68,1.02,0.000383
54.64,1.0,0.000383
54.64,1.0,0.000383
54.76,1.02,0.000383
54.6,1.0,0.000384
54.6,0.94,0.000387
54.68,1.0,0.000387
54.68,1.02,0.000387
54.72,0.98,0.000387
54.58,0.96,0.000388
55.4,0.98,0.000403
58.26,0.92,0.000476
59.14,1.0,0.000479
59.12,1.0,0.000484
59.2,1.02,0.000484
59.24,1.0,0.000484
59.18,1.0,0.000483
59.24,1.02,0.000484
59.18,1.0,0.000483
59.12,1.0,0.000484
59.2,1.02,0.000483
59.32,0.98,0.000482
59.2,1.02,0.000484
59.16,1.0,0.000484
59.16,1.0,0.000483
59.14,1.02,0.000481
59.12,1.04,0.000482
59.16,1.0,0.000483
59.2,1.02,0.000482
59.18,1.04,0.000483
59.22,1.02,0.000484
59.08,1.02,0.000484
59.22,1.0,0.000484
59.14,1.0,0.000483
59.16,1.04,0.000486
59.2,1.04,0.000487
59.16,1.04,0.000486
59.22,1.08,0.000485
59.14,1.04,0.000486
59.22,1.02,0.000487
59.24,0.98,0.000487
59.2,1.0,0.000486
59.14,1.02,0.000486
59.24,1.04,0.000486
59.22,1.0,0.000486
59.16,1.02,0.000486
59.12,1.0,0.000486
59.2,1.0,0.000487
59.2,0.96,0.000487
59.18,1.0,0.000486
59.16,1.0,0.000487
59.14,1.04,0.000487
59.16,1.0,0.000488
59.16,0.98,0.000489
59.12,1.0,0.000489
59.2,1.02,0.000493
59.16,1.0,0.000493
59.16,1.04,0.000493
59.22,1.0,0.000491
59.24,1.02,0.000492
59.18,1.0,0.000494
59.22,1.0,0.000494
59.24,0.96,0.000495
59.14,1.0,0.000497
59.22,1.02,0.000497
59.24,1.02,0.000495
59.14,1.02,0.000493
59.18,1.0,0.000493
59.22,1.0,0.000492
59.1,1.0,0.000494
63.12,0.96,0.000579
65.58,1.02,0.000579
65.64,0.98,0.000582
65.58,1.02,0.000586
65.54,1.02,0.000586
65.58,1.02,0.000585
65.62,1.0,0.000584
65.6,1.02,0.000583
65.48,1.0,0.000582
65.62,1.02,0.000582
65.54,1.02,0.000582
65.5,1.02,0.000582
65.58,1.0,0.000582
65.6,1.0,0.000587
65.68,1.0,0.000588
65.7,0.98,0.000585
65.58,1.0,0.00058
65.46,1.02,0.000584
65.48,0.98,0.000586
65.52,0.98,0.000584
65.52,1.04,0.000586
65.58,1.04,0.000588
65.46,1.0,0.000593
65.64,1.04,0.00059
65.64,1.0,0.000588
65.58,1.02,0.000588
65.6,1.02,0.000589
65.76,1.0,0.000586
65.74,1.0,0.000587
65.54,1.04,0.000583
65.66,1.0,0.000588
65.56,1.02,0.000589
65.64,1.02,0.000587
65.7,1.02,0.000586
65.7,1.0,0.000587
65.68,1.12,0.000589
65.62,1.04,0.000586
65.64,1.04,0.000584
65.5,1.0,0.000588
65.64,1.02,0.000587
65.6,1.04,0.000589
65.62,1.02,0.000585
65.66,1.04,0.000591
65.7,0.96,0.000591
